Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
60,2008-01-02,46.936546325683594,47.548201257956606,46.244410366364775,47.19408386568007,13437280
61,2008-01-03,48.868099212646484,49.0612545833923,46.0834560807201,46.64682336500943,31815218
62,2008-01-04,48.61055374145508,50.22017429252559,48.28862963124098,49.57632607209739,28011310
63,2008-01-07,48.20814895629883,49.31878452483595,47.69306950291376,48.30472444351937,15858063
64,2008-01-08,46.566349029541016,48.932492837535285,46.002981664131745,48.25645112576885,13282666
65,2008-01-09,45.825904846191406,46.82387042086799,45.71323053888719,46.614620630945886,13113527
66,2008-01-10,44.73137664794922,47.322868995429545,44.42554692111649,46.035172236346526,18023003
67,2008-01-11,45.407405853271484,45.84200426341952,43.620724470746225,45.34301928644397,11629440
68,2008-01-14,46.099552154541016,46.58243841510566,44.763567706920696,45.48789709776767,10264240
69,2008-01-15,44.699180603027344,47.033130835135736,44.328968680864655,46.83997982626895,11558334
70,2008-01-16,43.78169250488281,44.74746494103277,42.67105682313576,44.37725304711709,14834065
71,2008-01-17,44.95672607421875,45.95469195236284,43.00908207392314,43.9426613664929,16169395
72,2008-01-18,42.86421585083008,44.63479880191813,42.493999558865376,44.58650668287853,13254156
73,2008-01-21,35.57261657714844,42.49398371429406,30.98519664027169,42.49398371429406,33202389
74,2008-01-22,31.999267578125,33.80204364681696,25.415917126882906,32.06365196989518,58755707
75,2008-01-23,35.57261657714844,36.94079380193304,32.514338074688744,32.514338074688744,28425991
76,2008-01-24,35.65310287475586,38.18020793778027,33.96300134657952,37.48807199475449,29911930
77,2008-01-25,37.48807907104492,37.66513561324904,35.97503376604724,37.343211451877266,12550722
78,2008-01-28,37.89048385620117,38.18021472497536,33.96300738409289,36.972999133103045,13601109
79,2008-01-29,37.26272964477539,38.53433180257836,36.699362373967254,37.98705899295728,7679877
80,2008-01-30,35.20240783691406,37.50416414105895,34.735616173265015,37.34320210067994,9016102
81,2008-01-31,32.900657653808594,35.669206320392696,32.51434909603098,35.572628635151304,41538563
82,2008-02-01,34.043487548828125,34.28493066099888,33.15819613753535,33.464023642980735,9089201
83,2008-02-04,35.79796600341797,36.21646774418762,34.68732836370468,34.68732836370468,12009385
84,2008-02-05,36.90861511230469,37.39150138251176,35.08974436779992,35.86236152685602,14593303
85,2008-02-06,36.586692810058594,37.021291348826914,34.54247547117089,35.89455666051161,12429218
86,2008-02-07,34.86438751220703,37.327108067941936,34.63904108974965,36.08769946964521,11300078
87,2008-02-08,33.963008880615234,35.379474364217735,33.33525499863039,35.08974348267705,13514197
88,2008-02-11,31.56467056274414,34.44589351286467,31.226649761441898,34.44589351286467,15133331
89,2008-02-12,31.00130271911621,32.723597799775526,30.743762961748292,32.51434797495727,10237627
90,2008-02-13,30.550607681274414,31.95097633158121,29.922856066779108,31.548571170598613,10395753
91,2008-02-14,33.222572326660156,33.56059303686424,31.22664134571689,31.22664134571689,12514003
92,2008-02-15,34.1722526550293,34.44588902596069,32.20851468092637,33.093805996873364,12080990
93,2008-02-18,33.97909927368164,34.9448738572715,33.68936842683611,34.9448738572715,6977153
94,2008-02-19,33.60889434814453,34.67124464505613,33.35135455144048,34.59076359503538,7226542
95,2008-02-20,32.771888732910156,33.303064943432716,32.40167679666953,33.28696829768572,5604999
96,2008-02-21,32.99724197387695,33.56060937067662,32.59483669044862,33.303069552644814,3874365
97,2008-02-22,32.578731536865234,32.78798135634197,31.56466917746275,31.902689963930246,2691220
98,2008-02-25,32.85236740112305,33.25477259973796,32.0636536484754,32.9650417300104,6270186
99,2008-02-26,32.98112869262695,33.4479181493516,32.82016666043313,33.15818736467762,7139423
100,2008-02-27,34.91267776489258,36.63497043061831,33.46401928071084,33.46401928071084,43223132
101,2008-02-28,35.89455032348633,36.16818671561459,34.76781583409105,35.250702043831886,35763847
102,2008-02-29,35.37947082519531,36.37743653189836,34.80000912007772,35.669203860941906,16477462
103,2008-03-03,33.89860916137695,35.025345509930915,33.5123007413172,33.83422478856485,10049153
104,2008-03-04,33.029422760009766,34.25273487580181,32.19242134207983,34.12396609863958,11485198
105,2008-03-05,33.64107894897461,33.802041007425444,32.224611524694694,33.19038387539969,8581053
106,2008-03-07,31.918779373168945,33.15818791490302,30.582793173878514,33.15818791490302,14251925
107,2008-03-10,31.8055362701416,32.03202484933756,29.977447216467244,31.96731414017483,11713659
108,2008-03-11,34.42634963989258,34.74990548331908,30.802524632366435,31.546701316844597,19665129
109,2008-03-12,33.5527458190918,35.59114785996613,33.22919000924677,35.36465923192526,12262350
110,2008-03-13,28.942068099975586,33.00269541221428,28.149356948078644,32.679139660888765,47000084
111,2008-03-14,30.93193817138672,31.061359597915363,29.152381488226705,29.75095832873786,35798540
112,2008-03-17,29.718610763549805,30.349544199941597,29.08767732715801,30.349544199941597,19211273
113,2008-03-18,29.977455139160156,30.55985606405213,29.184741611090132,29.670075349457882,12632937
114,2008-03-19,30.15540885925293,33.58509901827571,29.96127450180214,31.384919142263943,16449023
115,2008-03-24,30.44660758972168,31.287853529442906,29.78331777504762,31.287853529442906,11636914
116,2008-03-25,31.59522247314453,31.78935457947371,30.673087836760146,31.23931032016221,13232423
117,2008-03-26,31.401094436645508,32.16145137230996,31.061360439981534,31.384916209327603,11448313
118,2008-03-27,31.967309951782227,32.27468961997437,30.931932158076478,30.931932158076478,17425122
119,2008-03-28,32.03202438354492,32.27469337931879,31.190780788156726,32.11291331738529,11599511
120,2008-03-31,31.8055362701416,32.1776266877697,31.38491336920465,32.03202484933756,9914705
121,2008-04-01,31.870258331298828,32.32323784529213,31.465813512154945,32.03203625895638,6034588
122,2008-04-02,32.387939453125,33.32625248574799,32.03202723484508,32.03202723484508,6087024
123,2008-04-03,32.12910079956055,32.614434542429876,31.870255697846225,32.468834858419754,3883474
124,2008-04-04,31.967309951782227,32.33940032065863,31.352555003902953,32.33940032065863,5906537
125,2008-04-07,31.837900161743164,32.16145597741828,31.465809657164797,32.01585629921514,4088729
126,2008-04-08,31.029014587402344,31.85408246165064,30.802525926339996,31.789369534844038,5753811
127,2008-04-09,31.109895706176758,31.384916798733997,30.753983475510882,31.126073933798487,3776374
128,2008-04-10,31.72464942932129,31.951138023468136,30.948116479602696,31.06135967954965,7075297
129,2008-04-11,31.870258331298828,32.193814186613935,31.54670247598372,32.03203625895638,4012660
130,2008-04-15,32.35558319091797,32.517361062987504,31.12607092433895,31.6761152505248,6362785
131,2008-04-16,31.918787002563477,32.90563261389175,31.789363368309594,32.679143996763905,4725794
132,2008-04-17,33.14828872680664,33.90864328056578,32.048198065976,32.40411020212024,14831167
133,2008-04-21,33.68216323852539,34.26456406546934,33.32625320679793,33.6498089779609,7639361
134,2008-04-22,34.23220443725586,34.62047308206052,33.32625011738578,33.649805858554465,8814769
135,2008-04-23,34.26456832885742,34.669013093134396,33.81159107056852,34.29692478770089,5265604
136,2008-04-24,33.05122756958008,34.68518453642734,32.760028273974875,34.62047382565428,8801780
137,2008-04-25,33.32625198364258,33.79540739575913,32.87327260408807,33.64980774293026,4095990
138,2008-04-28,33.45567321777344,34.102784732637325,33.32625179250183,33.35860605169327,4708244
139,2008-04-29,33.92483139038086,34.24838717416646,33.48803239882215,33.64981029071495,6497143
140,2008-04-30,34.15132141113281,34.58812261499094,33.97336747810109,34.26456681783772,6331377
141,2008-05-02,34.458709716796875,35.42937734890341,34.39399678592012,34.669020159385134,5658418
142,2008-05-05,34.29692077636719,35.10581021031424,34.07042997945959,34.911675868465736,7642293
143,2008-05-06,34.0057258605957,34.68519399462706,33.8115936753392,34.02190409126377,5061166
144,2008-05-07,33.520381927490234,34.19984985519873,33.0026940630839,33.97336127738016,4303106
145,2008-05-08,33.115943908691406,33.45567794080675,32.921811743377795,33.26154358123992,3642073
146,2008-05-09,32.92181396484375,33.77923602323823,32.420301997333254,32.679147096137385,8621761
147,2008-05-12,32.92181396484375,33.164480833550115,32.193811164471285,32.92181396484375,4890395
148,2008-05-13,33.01887512207031,33.26154196259305,32.743854019363084,33.06740980672673,5056766
149,2008-05-14,33.06740951538086,33.245365635713576,32.35558722830309,32.35558722830309,2982486
150,2008-05-15,33.083587646484375,33.45567591988234,32.35558713346421,32.35558713346421,2646760
151,2008-05-16,33.34243392944336,33.43950111329499,32.93798915860599,33.326257894012514,4422288
152,2008-05-20,33.27772521972656,33.407148870782336,32.93799115280365,33.00270407545826,3464912
153,2008-05-21,33.488037109375,33.973370853322265,32.51736962148047,32.51736962148047,3419088
154,2008-05-22,33.03505325317383,33.19683114638006,32.67914320467197,32.67914320467197,3558000
155,2008-05-23,32.48501205444336,33.29390160013886,32.35559060483341,32.84092433225071,4417028
156,2008-05-26,32.24234390258789,32.436478263500085,30.73780809115151,30.73780809115151,2605807
157,2008-05-27,31.27167510986328,32.64678722207069,31.12607544271548,32.290874974151045,3316550
158,2008-05-28,32.4202995300293,32.614431693668195,30.834874791919,31.38491921360902,4505700
159,2008-05-29,32.954158782958984,33.32624919151725,31.999669811879496,32.760026660202826,11026212
160,2008-05-30,31.902610778808594,33.164479772252605,31.773189330674832,33.035056129865545,4023430
161,2008-06-02,30.543676376342773,32.355589790817106,30.090696925597555,31.708475976287755,4431595
162,2008-06-03,29.411231994628906,30.4142537220316,29.1362086693916,30.09069790140105,6240766
163,2008-06-04,28.505271911621094,29.589182466935167,28.327315792314877,29.281804912271568,5762089
164,2008-06-05,28.45673942565918,28.667052017175745,27.502250231978135,28.472917654891727,9721099
165,2008-06-06,28.14936637878418,29.330346583330428,27.744921554128673,28.311144308646384,6317089
166,2008-06-09,27.76109504699707,28.440563114130907,26.531582551078014,27.825805769044763,6500809
167,2008-06-10,27.56696128845215,27.79345211194374,26.93602789476925,27.50225056499167,6717902
168,2008-06-11,27.696386337280273,28.149363618779226,27.50225196277879,27.825807790779006,2586175
169,2008-06-12,27.890514373779297,28.05229226374374,26.53158053692855,27.340469986750787,3244212
170,2008-06-13,27.712560653686523,28.117005381567076,27.42135913306068,27.84198208890707,4248430
171,2008-06-16,28.68323516845703,29.120034267171008,27.85816727854802,27.95523447634678,4354615
172,2008-06-17,29.5406436920166,29.767132252829665,28.181710132885584,29.087666570390464,4736084
173,2008-06-18,29.508283615112305,30.155397157417408,29.443572919157496,29.443572919157496,5055019
174,2008-06-19,28.87735939025879,29.44358199432741,28.408203957166823,28.92589407287363,4221271
175,2008-06-20,28.214069366455078,29.233271361344286,27.8419811076204,29.120025963827818,3837789
176,2008-06-23,27.22722053527832,28.08464454107638,26.952199479807526,27.987577382688503,4516050
177,2008-06-24,26.3859806060791,27.631671223819644,26.110957318239333,27.227224308774613,5238203
178,2008-06-25,25.65798568725586,26.19185195707417,25.07558472383819,25.884474341292307,3933879
179,2008-06-26,27.11398696899414,28.278788894554477,25.80358535130214,25.80358535130214,18253250
180,2008-06-27,25.916824340820312,26.790426739187314,25.771224672510197,26.2080258716937,6821283
181,2008-06-30,25.399126052856445,26.143304514397716,24.6711258132676,25.9006377678681,4596315
182,2008-07-01,23.60340118408203,25.399136269580524,22.697444527102753,25.399136269580524,6202295
183,2008-07-02,24.638784408569336,24.897629535047216,22.859227181132635,23.61958432873885,5245963
184,2008-07-03,23.991662979125977,24.638774436282254,23.296019040384067,24.42846409040755,4726793
185,2008-07-04,24.315231323242188,24.784386934243233,23.457809075352476,23.61958702357724,4862814
186,2008-07-07,24.84908676147461,25.852110477662308,24.63877639884794,24.63877639884794,5528014
187,2008-07-08,25.57708740234375,26.20802063512424,22.972461150455956,22.972461150455956,8354280
188,2008-07-09,27.356647491455078,27.469890694884896,25.916822553429228,25.916822553429228,6860769
189,2008-07-10,28.55380630493164,28.893540338210396,26.596293250566656,27.356650268178477,7216175
190,2008-07-11,27.19486427307129,29.184730999135848,26.984551746365657,28.828821036965092,6040791
191,2008-07-14,27.211044311523438,28.18171377255338,26.531578541331246,26.531578541331246,5942149
192,2008-07-15,26.07859992980957,26.822778628291495,25.884467787327086,26.53157931744129,3693378
193,2008-07-16,25.36678123474121,26.531583029621824,24.929980013097662,26.078603578611244,6973872
194,2008-07-17,26.660991668701172,26.855125939341224,25.884458974645398,25.884458974645398,5038238
195,2008-07-18,28.14936637878418,28.375855041740543,26.353630918463004,27.146342335937078,5983177
196,2008-07-21,29.734783172607422,29.912739285019644,28.165536809862818,28.634692237674678,8754188
197,2008-07-22,30.948118209838867,31.22313930587405,29.4759389741989,29.734784036660827,12631056
198,2008-07-23,33.13211441040039,33.77922586569513,31.740824342666162,32.32322509128197,12798869
199,2008-07-24,31.967309951782227,33.74686628898828,29.977443288789186,29.977443288789186,10764301
200,2008-07-25,32.03202438354492,33.06740449210387,30.818690375939365,31.62757971434307,10710381
201,2008-07-28,31.773183822631836,32.66296215850042,31.41727161058324,32.032026674027634,5533881
202,2008-07-29,30.495134353637695,31.546690483668026,30.25246755439993,31.061356885192488,5145929
203,2008-07-30,31.773183822631836,32.032026674027634,30.770160093587908,30.770160093587908,7354746
204,2008-07-31,30.656909942626953,32.323223156838935,30.252465307272477,32.323223156838935,6006517
205,2008-08-01,31.546688079833984,31.676111679450457,29.12002027236658,30.17157632226912,4699412
206,2008-08-04,31.740825653076172,32.323226425736216,30.915758074662186,30.915758074662186,4301346
207,2008-08-05,33.16448211669922,33.40714899479448,31.54670073514404,31.870256572604386,9161115
208,2008-08-06,32.32322692871094,34.34545034146123,32.09673834533347,34.34545034146123,8616591
209,2008-08-07,32.24234390258789,32.97034446462875,31.23932002829697,31.23932002829697,4809365
210,2008-08-08,31.692302703857422,32.48501406894702,31.579057282735995,31.870256659543287,4883824
211,2008-08-11,31.98349952697754,32.452655016264956,31.740832667595775,32.09674493905701,2714705
212,2008-08-12,31.433446884155273,32.35558158693932,31.19078008808081,32.19380152863697,5801276
213,2008-08-13,31.562875747680664,31.87025332307673,30.818696958548504,31.061363811901174,2754609
214,2008-08-14,30.802515029907227,31.70846935367399,30.737802125992904,31.384913611113628,2566362
215,2008-08-18,30.44660758972168,31.384918511965765,30.155408253646804,30.737806925796562,2963058
216,2008-08-19,29.88039779663086,30.576042173100944,29.265640208949897,30.39808816580913,2941144
217,2008-08-20,30.22011947631836,30.46278632517013,30.009806890761578,30.090695840378835,3319410
218,2008-08-21,29.896556854248047,30.39806866626043,29.54064467946437,30.09068897246876,4138486
219,2008-08-22,29.58918571472168,30.93194367664132,28.82883085859561,30.93194367664132,4139879
220,2008-08-25,29.91274070739746,30.317185439269224,29.70242813027228,30.317185439269224,2034227
221,2008-08-26,29.96127700805664,30.058344194901682,29.41123254160589,29.6053647210426,1489491
222,2008-08-27,29.362689971923828,30.33335719140037,29.20091210201107,30.123046838214904,4297168
223,2008-08-28,28.925893783569336,29.76713747036286,28.553803330922484,29.443581699845428,7382078
224,2008-08-29,30.123048782348633,30.23629417629751,29.314159380579337,29.44358080716125,2219080
225,2008-09-01,30.10675048828125,30.237152388863315,29.503636723617728,30.05784811740582,3417069
226,2008-09-02,31.68788719177246,31.818289100798225,30.057850063692285,30.318656092620166,5030404
227,2008-09-04,31.019559860229492,31.59007185000234,30.758753937015385,31.32926592678823,2813325
228,2008-09-05,30.334957122802734,30.67726490028589,29.99264934531958,30.644663317334594,3330688
229,2008-09-08,31.93238639831543,33.2201132975195,31.622678053839923,31.94868497570809,8377948
230,2008-09-09,32.04649353027344,32.30729955906494,31.312977817915293,31.93239241265465,3737279
231,2008-09-10,31.769386291503906,32.3072968850271,31.45967791433026,31.88348739967868,3847698
232,2008-09-11,30.921770095825195,31.62268423039418,30.677264856667218,31.62268423039418,2567354
233,2008-09-12,31.23147964477539,32.07909878259078,30.726168320726856,31.13367709643106,6093354
234,2008-09-15,29.259126663208008,30.563154296882903,28.378908452652624,30.090444721850925,6770268
235,2008-09-16,29.829635620117188,30.09044156163649,27.710590937945742,28.11809953067102,4654621
236,2008-09-17,29.063535690307617,30.25346050667147,28.68862626629616,30.25346050667147,4674190
237,2008-09-18,28.998323440551758,29.56883558431424,26.911879913427953,28.68861729039876,6603710
238,2008-09-19,30.758760452270508,30.921763912446938,29.340629464385195,29.68293717293088,9821730
239,2008-09-22,30.090450286865234,32.92671268335532,29.84594506033169,31.622682597633514,4162514
240,2008-09-23,29.731843948364258,30.400158726106604,29.177632502508317,29.731843948364258,6569683
241,2008-09-24,30.41645622253418,30.742463180173306,29.438435349616807,29.82964325660852,5730103
242,2008-09-25,29.47104263305664,30.628367998819883,28.770126211963344,30.497963864002323,10926783
243,2008-09-26,28.998323440551758,29.634038740873653,28.493014453348685,29.634038740873653,4967945
244,2008-09-29,27.922513961791992,29.829654025988678,27.384600960959354,29.829654025988678,7859964
245,2008-09-30,27.971397399902344,29.014618974514168,26.406563932546778,26.406563932546778,6616439
246,2008-10-01,28.90053367614746,29.177638349163843,27.759506761272096,28.33002132414821,3743739
247,2008-10-03,29.308032989501953,29.666639310733583,28.525614976960306,29.047226985321405,4681406
248,2008-10-06,28.704917907714844,29.340630993355393,28.118104978325093,28.982024688805463,5560277
249,2008-10-07,29.65033531188965,30.286050569175334,28.688615348256807,28.688615348256807,9928258
250,2008-10-08,29.42212677001953,29.66663192351587,27.417183184824196,28.656011948923023,9985473
251,2008-10-10,29.24283218383789,29.91114693243944,27.074886659537306,29.308035348287852,9025179
252,2008-10-13,29.829635620117188,30.05783998986822,29.193922657640876,29.389527666499255,6805621
253,2008-10-14,29.112430572509766,30.938070556380467,28.88422612724501,29.99264898188886,5099383
254,2008-10-15,28.8679256439209,29.487338032086683,28.558219449838003,28.949427390304624,5495022
255,2008-10-16,27.759490966796875,28.460407069832144,27.22158051103486,28.460407069832144,6651066
256,2008-10-17,25.673057556152344,28.525618769877124,25.29814818439408,28.33001589889043,5586092
257,2008-10-20,25.966461181640625,26.99338447445756,25.15144374807621,25.770858324110936,7922965
258,2008-10-21,26.178369522094727,27.54759849808403,25.428552969972145,26.227269688392866,8047276
259,2008-10-22,24.74393081665039,26.113159429642096,24.499425628227733,25.917556605429514,5408099
260,2008-10-23,23.53771209716797,24.352729614713457,23.17910350509735,24.124525151976023,6641370
261,2008-10-24,20.489540100097656,23.14649559714846,20.21243333547846,22.820488679185125,9905588
262,2008-10-27,18.908403396606445,20.212430912113696,16.952362123345566,20.114628406275525,12878172
263,2008-10-29,21.402362823486328,22.75529083269432,19.560422159947255,21.516463933766737,13094201
264,2008-10-31,22.771595001220703,23.47251140068151,21.646871256593524,22.527089743220163,8097887
265,2008-11-03,23.47250747680664,24.09191980917754,22.65748787550762,24.05931822921016,4951148
266,2008-11-04,24.49943733215332,24.69504246068673,23.032405500783668,23.146506650030684,4515828
267,2008-11-05,23.602907180786133,25.689352832837336,23.146496158051825,25.689352832837336,6145587
268,2008-11-06,22.820491790771484,24.369027073116843,22.347782137445616,23.14649875318604,4896229
269,2008-11-07,24.597232818603516,25.330748523220308,22.494486030000978,22.65748951991582,8250147
270,2008-11-10,25.151439666748047,25.721951777666042,24.59722834403146,25.363343280738647,3775177
271,2008-11-11,24.85803985595703,25.90126179167878,24.28752761804459,25.265548597323058,8900004
272,2008-11-12,23.814815521240234,25.395950309601254,23.521410114124937,25.395950309601254,5705390
273,2008-11-14,23.733312606811523,24.77653669388107,23.439907214120893,23.602910701365975,4038880
274,2008-11-17,24.711339950561523,25.526359809414394,22.494491505891425,25.526359809414394,5361538
275,2008-11-18,23.37470817565918,24.646134595943174,22.918297047469597,24.646134595943174,6392448
276,2008-11-19,22.804189682006836,24.206019845607084,22.510782134717928,23.472504293698616,5606729
277,2008-11-20,22.559688568115234,22.983495861422313,21.597966235626618,22.820492376034586,5080395
278,2008-11-21,23.994112014770508,24.743928291591548,21.842465691871126,22.412977739971268,8350092
279,2008-11-24,24.597232818603516,24.98844075222387,23.374706644242192,24.711333935018107,5420119
280,2008-11-25,23.994112014770508,25.151436897377362,23.798509210518727,24.85803158556185,5453771
281,2008-11-26,24.532033920288086,24.906941094154188,23.55401289885319,24.25492707986426,5246053
282,2008-11-27,24.532033920288086,24.532033920288082,24.532033920288082,24.532033920288082,0
283,2008-11-28,24.14081382751465,24.61352556241639,23.179093993625145,23.798508379310775,8464961
284,2008-12-01,23.94521713256836,25.558951124204828,23.847414603495448,24.613531835211067,5733003
285,2008-12-02,23.733312606811523,23.994118628578907,22.983496123308893,23.765914188611053,5879324
286,2008-12-03,24.450532913208008,24.76023913725335,23.228006599179096,23.961522387596442,6430656
287,2008-12-04,25.624156951904297,25.754561085788016,21.67947114498132,21.67947114498132,4648185
288,2008-12-05,25.314441680908203,26.536967563037848,24.466822851614666,24.466822851614666,5338962
289,2008-12-08,25.379642486572266,26.210960524254162,24.287520697432026,25.999056923475308,11709287
290,2008-12-10,24.972137451171875,26.569572818309016,24.613531135927616,26.569572818309016,11172070
291,2008-12-11,24.695035934448242,25.41225086473504,24.303825780767827,25.41225086473504,9867592
292,2008-12-12,23.92892074584961,24.206027594068562,23.4073086353939,24.091924254007445,9847702
293,2008-12-15,24.320127487182617,24.85804036329,24.12452461386067,24.74393702902819,5741641
294,2008-12-16,25.249250411987305,25.55895664522135,23.146503320769707,24.450533638633196,9183505
295,2008-12-17,25.21664810180664,25.917564515737386,24.548333273966282,25.917564515737386,8720755
296,2008-12-18,25.966461181640625,26.24356799340304,24.646132497091013,24.646132497091013,12640018
297,2008-12-19,27.221588134765625,27.547595098863074,25.933861068755945,26.73257768861945,10050607
298,2008-12-22,27.237886428833008,27.466090840611376,26.292464993071178,26.292464993071178,6524631
299,2008-12-23,26.683673858642578,27.498691224327974,26.488071017403744,27.05858317338352,5151765
300,2008-12-24,26.22726058959961,27.042277817665106,22.005469579519776,22.005469579519776,13318746
301,2008-12-26,26.276159286499023,27.661688497624205,25.591546179291942,27.661688497624205,5480531
302,2008-12-29,26.830385208129883,27.042288889838296,25.75456158442392,26.569579146189554,3418418
303,2008-12-30,26.781476974487305,27.22158724600006,25.78715532427874,26.765176184639397,4868199
304,2008-12-31,27.10749053955078,27.51499933076051,26.504378855086387,27.51499933076051,4396180
305,2009-01-02,27.498693466186523,27.955104554705375,26.977083636148762,27.955104554705375,3976548
306,2009-01-05,26.879287719726562,27.955111437179013,26.536979871781213,27.955111437179013,4505326
